browser,shell,route,theme,breakpoint,width,height,result,contrast,interactiveContrast,overflow_px,scrollable,reason,evidence
firefox,marketing,/,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/desktop/bento/marketing-home.png
firefox,marketing,/,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/mobile-s/bento/marketing-home.png
firefox,marketing,/,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/tablet/bento/marketing-home.png
firefox,marketing,/,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/desktop/brutal/marketing-home.png
firefox,marketing,/,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/mobile-s/brutal/marketing-home.png
firefox,marketing,/,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/tablet/brutal/marketing-home.png
firefox,marketing,/,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/desktop/copilot/marketing-home.png
firefox,marketing,/,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/copilot/marketing-home.png
firefox,marketing,/,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/tablet/copilot/marketing-home.png
firefox,marketing,/,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/desktop/cyber/marketing-home.png
firefox,marketing,/,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/mobile-s/cyber/marketing-home.png
firefox,marketing,/,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/tablet/cyber/marketing-home.png
firefox,marketing,/,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/desktop/earthy/marketing-home.png
firefox,marketing,/,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/mobile-s/earthy/marketing-home.png
firefox,marketing,/,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/tablet/earthy/marketing-home.png
firefox,marketing,/,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/desktop/glass/marketing-home.png
firefox,marketing,/,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/mobile-s/glass/marketing-home.png
firefox,marketing,/,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/tablet/glass/marketing-home.png
firefox,marketing,/,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/desktop/kinetic/marketing-home.png
firefox,marketing,/,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/mobile-s/kinetic/marketing-home.png
firefox,marketing,/,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/tablet/kinetic/marketing-home.png
firefox,marketing,/,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/desktop/soft/marketing-home.png
firefox,marketing,/,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/soft/marketing-home.png
firefox,marketing,/,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/tablet/soft/marketing-home.png
firefox,marketing,/customers,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/desktop/bento/marketing-customers.png
firefox,marketing,/customers,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/mobile-s/bento/marketing-customers.png
firefox,marketing,/customers,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/tablet/bento/marketing-customers.png
firefox,marketing,/customers,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/desktop/brutal/marketing-customers.png
firefox,marketing,/customers,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/mobile-s/brutal/marketing-customers.png
firefox,marketing,/customers,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/tablet/brutal/marketing-customers.png
firefox,marketing,/customers,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/desktop/copilot/marketing-customers.png
firefox,marketing,/customers,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/copilot/marketing-customers.png
firefox,marketing,/customers,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/tablet/copilot/marketing-customers.png
firefox,marketing,/customers,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/desktop/cyber/marketing-customers.png
firefox,marketing,/customers,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/mobile-s/cyber/marketing-customers.png
firefox,marketing,/customers,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/tablet/cyber/marketing-customers.png
firefox,marketing,/customers,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/desktop/earthy/marketing-customers.png
firefox,marketing,/customers,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/mobile-s/earthy/marketing-customers.png
firefox,marketing,/customers,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/tablet/earthy/marketing-customers.png
firefox,marketing,/customers,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/desktop/glass/marketing-customers.png
firefox,marketing,/customers,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/mobile-s/glass/marketing-customers.png
firefox,marketing,/customers,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/tablet/glass/marketing-customers.png
firefox,marketing,/customers,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/desktop/kinetic/marketing-customers.png
firefox,marketing,/customers,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/mobile-s/kinetic/marketing-customers.png
firefox,marketing,/customers,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/tablet/kinetic/marketing-customers.png
firefox,marketing,/customers,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/desktop/soft/marketing-customers.png
firefox,marketing,/customers,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/soft/marketing-customers.png
firefox,marketing,/customers,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/tablet/soft/marketing-customers.png
firefox,marketing,/features,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/desktop/bento/marketing-features.png
firefox,marketing,/features,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/mobile-s/bento/marketing-features.png
firefox,marketing,/features,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/tablet/bento/marketing-features.png
firefox,marketing,/features,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/desktop/brutal/marketing-features.png
firefox,marketing,/features,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/mobile-s/brutal/marketing-features.png
firefox,marketing,/features,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/tablet/brutal/marketing-features.png
firefox,marketing,/features,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/desktop/copilot/marketing-features.png
firefox,marketing,/features,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/copilot/marketing-features.png
firefox,marketing,/features,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/tablet/copilot/marketing-features.png
firefox,marketing,/features,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/desktop/cyber/marketing-features.png
firefox,marketing,/features,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/mobile-s/cyber/marketing-features.png
firefox,marketing,/features,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/tablet/cyber/marketing-features.png
firefox,marketing,/features,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/desktop/earthy/marketing-features.png
firefox,marketing,/features,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/mobile-s/earthy/marketing-features.png
firefox,marketing,/features,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/tablet/earthy/marketing-features.png
firefox,marketing,/features,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/desktop/glass/marketing-features.png
firefox,marketing,/features,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/mobile-s/glass/marketing-features.png
firefox,marketing,/features,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/tablet/glass/marketing-features.png
firefox,marketing,/features,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/desktop/kinetic/marketing-features.png
firefox,marketing,/features,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/mobile-s/kinetic/marketing-features.png
firefox,marketing,/features,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/tablet/kinetic/marketing-features.png
firefox,marketing,/features,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/desktop/soft/marketing-features.png
firefox,marketing,/features,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/soft/marketing-features.png
firefox,marketing,/features,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/tablet/soft/marketing-features.png
firefox,auth,/login,bento,desktop,1280,800,PASS,14.87,16.91,0,False,,docs/audits/evidence/firefox/desktop/bento/auth-login.png
firefox,auth,/login,bento,mobile-s,375,667,PASS,14.87,16.91,0,False,,docs/audits/evidence/firefox/mobile-s/bento/auth-login.png
firefox,auth,/login,bento,tablet,768,1024,PASS,14.87,16.91,0,False,,docs/audits/evidence/firefox/tablet/bento/auth-login.png
firefox,auth,/login,brutal,desktop,1280,800,PASS,17.51,1,0,False,,docs/audits/evidence/firefox/desktop/brutal/auth-login.png
firefox,auth,/login,brutal,mobile-s,375,667,PASS,17.51,1,0,False,,docs/audits/evidence/firefox/mobile-s/brutal/auth-login.png
firefox,auth,/login,brutal,tablet,768,1024,PASS,17.51,1,0,False,,docs/audits/evidence/firefox/tablet/brutal/auth-login.png
firefox,auth,/login,copilot,desktop,1280,800,PASS,16.67,5.9,0,False,,docs/audits/evidence/firefox/desktop/copilot/auth-login.png
firefox,auth,/login,copilot,mobile-s,375,667,PASS,16.67,5.9,0,False,,docs/audits/evidence/firefox/mobile-s/copilot/auth-login.png
firefox,auth,/login,copilot,tablet,768,1024,PASS,16.67,5.9,0,False,,docs/audits/evidence/firefox/tablet/copilot/auth-login.png
firefox,auth,/login,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/desktop/cyber/auth-login.png
firefox,auth,/login,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/mobile-s/cyber/auth-login.png
firefox,auth,/login,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/tablet/cyber/auth-login.png
firefox,auth,/login,earthy,desktop,1280,800,PASS,12.17,4.78,0,False,,docs/audits/evidence/firefox/desktop/earthy/auth-login.png
firefox,auth,/login,earthy,mobile-s,375,667,PASS,12.17,4.78,0,False,,docs/audits/evidence/firefox/mobile-s/earthy/auth-login.png
firefox,auth,/login,earthy,tablet,768,1024,PASS,12.17,4.78,0,False,,docs/audits/evidence/firefox/tablet/earthy/auth-login.png
firefox,auth,/login,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/desktop/glass/auth-login.png
firefox,auth,/login,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/mobile-s/glass/auth-login.png
firefox,auth,/login,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/tablet/glass/auth-login.png
firefox,auth,/login,kinetic,desktop,1280,800,PASS,16.64,4.73,0,False,,docs/audits/evidence/firefox/desktop/kinetic/auth-login.png
firefox,auth,/login,kinetic,mobile-s,375,667,PASS,16.64,4.73,0,False,,docs/audits/evidence/firefox/mobile-s/kinetic/auth-login.png
firefox,auth,/login,kinetic,tablet,768,1024,PASS,16.64,4.73,0,False,,docs/audits/evidence/firefox/tablet/kinetic/auth-login.png
firefox,auth,/login,soft,desktop,1280,800,PASS,10.93,5.33,0,False,,docs/audits/evidence/firefox/desktop/soft/auth-login.png
firefox,auth,/login,soft,mobile-s,375,667,PASS,10.93,5.33,0,False,,docs/audits/evidence/firefox/mobile-s/soft/auth-login.png
firefox,auth,/login,soft,tablet,768,1024,PASS,10.93,5.33,0,False,,docs/audits/evidence/firefox/tablet/soft/auth-login.png
firefox,marketing,/pricing,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/desktop/bento/marketing-pricing.png
firefox,marketing,/pricing,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/mobile-s/bento/marketing-pricing.png
firefox,marketing,/pricing,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/firefox/tablet/bento/marketing-pricing.png
firefox,marketing,/pricing,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/desktop/brutal/marketing-pricing.png
firefox,marketing,/pricing,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/mobile-s/brutal/marketing-pricing.png
firefox,marketing,/pricing,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/firefox/tablet/brutal/marketing-pricing.png
firefox,marketing,/pricing,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/desktop/copilot/marketing-pricing.png
firefox,marketing,/pricing,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/copilot/marketing-pricing.png
firefox,marketing,/pricing,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/firefox/tablet/copilot/marketing-pricing.png
firefox,marketing,/pricing,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/desktop/cyber/marketing-pricing.png
firefox,marketing,/pricing,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/mobile-s/cyber/marketing-pricing.png
firefox,marketing,/pricing,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/firefox/tablet/cyber/marketing-pricing.png
firefox,marketing,/pricing,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/desktop/earthy/marketing-pricing.png
firefox,marketing,/pricing,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/mobile-s/earthy/marketing-pricing.png
firefox,marketing,/pricing,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/firefox/tablet/earthy/marketing-pricing.png
firefox,marketing,/pricing,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/desktop/glass/marketing-pricing.png
firefox,marketing,/pricing,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/mobile-s/glass/marketing-pricing.png
firefox,marketing,/pricing,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/firefox/tablet/glass/marketing-pricing.png
firefox,marketing,/pricing,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/desktop/kinetic/marketing-pricing.png
firefox,marketing,/pricing,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/mobile-s/kinetic/marketing-pricing.png
firefox,marketing,/pricing,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/firefox/tablet/kinetic/marketing-pricing.png
firefox,marketing,/pricing,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/desktop/soft/marketing-pricing.png
firefox,marketing,/pricing,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/mobile-s/soft/marketing-pricing.png
firefox,marketing,/pricing,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/firefox/tablet/soft/marketing-pricing.png
webkit,marketing,/,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/desktop/bento/marketing-home.png
webkit,marketing,/,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/mobile-s/bento/marketing-home.png
webkit,marketing,/,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/tablet/bento/marketing-home.png
webkit,marketing,/,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/desktop/brutal/marketing-home.png
webkit,marketing,/,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/mobile-s/brutal/marketing-home.png
webkit,marketing,/,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/tablet/brutal/marketing-home.png
webkit,marketing,/,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/desktop/copilot/marketing-home.png
webkit,marketing,/,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/copilot/marketing-home.png
webkit,marketing,/,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/tablet/copilot/marketing-home.png
webkit,marketing,/,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/desktop/cyber/marketing-home.png
webkit,marketing,/,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/mobile-s/cyber/marketing-home.png
webkit,marketing,/,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/tablet/cyber/marketing-home.png
webkit,marketing,/,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/desktop/earthy/marketing-home.png
webkit,marketing,/,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/mobile-s/earthy/marketing-home.png
webkit,marketing,/,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/tablet/earthy/marketing-home.png
webkit,marketing,/,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/desktop/glass/marketing-home.png
webkit,marketing,/,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/mobile-s/glass/marketing-home.png
webkit,marketing,/,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/tablet/glass/marketing-home.png
webkit,marketing,/,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/desktop/kinetic/marketing-home.png
webkit,marketing,/,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/mobile-s/kinetic/marketing-home.png
webkit,marketing,/,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/tablet/kinetic/marketing-home.png
webkit,marketing,/,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/desktop/soft/marketing-home.png
webkit,marketing,/,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/soft/marketing-home.png
webkit,marketing,/,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/tablet/soft/marketing-home.png
webkit,marketing,/customers,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/desktop/bento/marketing-customers.png
webkit,marketing,/customers,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/mobile-s/bento/marketing-customers.png
webkit,marketing,/customers,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/tablet/bento/marketing-customers.png
webkit,marketing,/customers,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/desktop/brutal/marketing-customers.png
webkit,marketing,/customers,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/mobile-s/brutal/marketing-customers.png
webkit,marketing,/customers,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/tablet/brutal/marketing-customers.png
webkit,marketing,/customers,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/desktop/copilot/marketing-customers.png
webkit,marketing,/customers,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/copilot/marketing-customers.png
webkit,marketing,/customers,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/tablet/copilot/marketing-customers.png
webkit,marketing,/customers,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/desktop/cyber/marketing-customers.png
webkit,marketing,/customers,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/mobile-s/cyber/marketing-customers.png
webkit,marketing,/customers,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/tablet/cyber/marketing-customers.png
webkit,marketing,/customers,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/desktop/earthy/marketing-customers.png
webkit,marketing,/customers,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/mobile-s/earthy/marketing-customers.png
webkit,marketing,/customers,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/tablet/earthy/marketing-customers.png
webkit,marketing,/customers,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/desktop/glass/marketing-customers.png
webkit,marketing,/customers,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/mobile-s/glass/marketing-customers.png
webkit,marketing,/customers,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/tablet/glass/marketing-customers.png
webkit,marketing,/customers,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/desktop/kinetic/marketing-customers.png
webkit,marketing,/customers,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/mobile-s/kinetic/marketing-customers.png
webkit,marketing,/customers,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/tablet/kinetic/marketing-customers.png
webkit,marketing,/customers,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/desktop/soft/marketing-customers.png
webkit,marketing,/customers,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/soft/marketing-customers.png
webkit,marketing,/customers,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/tablet/soft/marketing-customers.png
webkit,marketing,/features,bento,desktop,1280,800,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/desktop/bento/marketing-features.png
webkit,marketing,/features,bento,mobile-s,375,667,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/mobile-s/bento/marketing-features.png
webkit,marketing,/features,bento,tablet,768,1024,PASS,14.87,9.74,0,False,,docs/audits/evidence/webkit/tablet/bento/marketing-features.png
webkit,marketing,/features,brutal,desktop,1280,800,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/desktop/brutal/marketing-features.png
webkit,marketing,/features,brutal,mobile-s,375,667,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/mobile-s/brutal/marketing-features.png
webkit,marketing,/features,brutal,tablet,768,1024,PASS,17.51,1.2,0,False,,docs/audits/evidence/webkit/tablet/brutal/marketing-features.png
webkit,marketing,/features,copilot,desktop,1280,800,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/desktop/copilot/marketing-features.png
webkit,marketing,/features,copilot,mobile-s,375,667,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/copilot/marketing-features.png
webkit,marketing,/features,copilot,tablet,768,1024,PASS,16.67,6.15,0,False,,docs/audits/evidence/webkit/tablet/copilot/marketing-features.png
webkit,marketing,/features,cyber,desktop,1280,800,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/desktop/cyber/marketing-features.png
webkit,marketing,/features,cyber,mobile-s,375,667,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/mobile-s/cyber/marketing-features.png
webkit,marketing,/features,cyber,tablet,768,1024,PASS,20.67,1,0,False,,docs/audits/evidence/webkit/tablet/cyber/marketing-features.png
webkit,marketing,/features,earthy,desktop,1280,800,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/desktop/earthy/marketing-features.png
webkit,marketing,/features,earthy,mobile-s,375,667,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/mobile-s/earthy/marketing-features.png
webkit,marketing,/features,earthy,tablet,768,1024,PASS,12.17,6.08,0,False,,docs/audits/evidence/webkit/tablet/earthy/marketing-features.png
webkit,marketing,/features,glass,desktop,1280,800,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/desktop/glass/marketing-features.png
webkit,marketing,/features,glass,mobile-s,375,667,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/mobile-s/glass/marketing-features.png
webkit,marketing,/features,glass,tablet,768,1024,PASS,18.56,1,0,False,,docs/audits/evidence/webkit/tablet/glass/marketing-features.png
webkit,marketing,/features,kinetic,desktop,1280,800,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/desktop/kinetic/marketing-features.png
webkit,marketing,/features,kinetic,mobile-s,375,667,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/mobile-s/kinetic/marketing-features.png
webkit,marketing,/features,kinetic,tablet,768,1024,PASS,16.64,4.95,0,False,,docs/audits/evidence/webkit/tablet/kinetic/marketing-features.png
webkit,marketing,/features,soft,desktop,1280,800,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/desktop/soft/marketing-features.png
webkit,marketing,/features,soft,mobile-s,375,667,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/mobile-s/soft/marketing-features.png
webkit,marketing,/features,soft,tablet,768,1024,PASS,10.93,6.15,0,False,,docs/audits/evidence/webkit/tablet/soft/marketing-features.png
webkit,auth,/login,bento,desktop,1280,800,PASS,14.87,16.91,0,False,,docs/audits/evidence/webkit/desktop/bento/auth-login.png
webkit,auth,/login,bento,mobile-s,375,667,PASS,14.87,16.91,0,False,,docs/audits/evidence/webkit/mobile-s/bento/auth-login.png
webkit,auth,/login,bento,tablet,768,1024,PASS,14.87,16.91,0,False,,docs/audits/evidence/webkit/tablet/bento/auth-login.png
